"","SalesID","DisplayName","CompanyID","CoShortName","LeadName","GradeID","LastGradeID","WinRate","OpenDate","LastContactDate","LastWorkDescription"
"858",9,"蔡坤庭(Justin)",11437,"印網","印網#","D","D",10,"2022-01-21","2022-01-24","""1.time：13:20 
2.Item+price：LF10WBPD-12S(31)
3.Application+產業別：系統整合
4.Model:  NA
5.PP時間：預計2022.2月、PP數量：10pcs。 
6.MP時間：預計2022.5月、MP數量: 300 /lot、MP金額：NTD:8.25萬
內容: 拜訪RD Henry,此公司是系統整合商,也是美商奇異公司嵌入式電腦台灣總代理,目前需求"
"859",9,"蔡坤庭(Justin)",10829,"印芯","印芯#T2001JA","D","D",10,"2022-05-18","2022-05-26","""1.time：10:25
2.Item+price：IT12M1-82S-0.8SV
3.Application+產業別：CMOS sensor for surveillance camera
4.Model:  T2001JA
內容: 拜訪RD Blue,針對上周所討論 IT12M1-82S-0.8SV for CMOS sensor, 提供5 pcs 樣品測試,Blue 表示上周結束後有核對2D圖檔,針對所建議的PCB 尺寸, 電子RD已著手在設計電路,若這5 pcs 測試OK,將會先下一批50 pcs, 未來在測試板上,將會依此來設計"""
"860",9,"蔡坤庭(Justin)",10829,"印芯","印芯#FMBA","D","D",10,"2022-03-29","2022-05-16","""1.time：13:45
2.Item+price：FX27-40S-0.8SV
3.Application+產業別：fingerprint
4.Model:  N/A
內容: 拜訪RD James,目前與新竹team 共同開發for工控及網通設備的 fingerprint module,在找尋B toＢtype,且可適合所有case所要求的高度,推薦FX27 series,Floating Card Edge Connector,高度可隨機構去設計,當下即把資料pass給新竹RD,但此RD目前家隔離中,已約定好本周三再以視訊會議討論"""
"861",9,"蔡坤庭(Justin)",10829,"印芯","印芯#Wakada","C","C",10,"2018-10-29","2022-02-17","""1.time：10:40 
2.Item+price：ZE05-16DP-2H / ZE05-16DS-HU/R/ ZE05-2022SCF
3.Application+產業別：fingerprint
4.Model:  N/A
5.PP時間：預計2022.2月、PP數量：60pcs。 
6.MP時間：預計2022.5月、MP數量: 1K /lot、MP金額：NTD 6.5萬
內容: 拜訪RD James, 提供60 sets 樣品, 此次向HRS申請free樣品, 但請客戶下樣品單,for 下周 sample run,RD James 表示此案客戶schedule 很緊,60 套測試後,緊接要小批量生產,告知下次需求必須按照MPQ 最小包裝方式下單, 因物料都緊張,交期至少20 weeks以上,務必提早備料因應"""
"862",9,"蔡坤庭(Justin)",11449,"全興精機","全興精機#汽車馬達","D","D",10,"2022-03-03","2022-03-04","""1.time：13:30 
2.Item+price：ZE064W-14DP-HU/R/ZE064W-14DS-HU/R/ZE064-2022PCF/ZE064-2022SCF
3.Application+產業別：汽車馬達研發
4.Model:N/A
內容: 拜訪RD 游'r & 劉'r,主要產品為汽車馬達研發 for 汽車座椅及ECU控制盒,但由於大陸廠商的競爭,公司將轉向電動機車的ECU,因機車ECU不像汽車有車殼保護,因此在I/O上都要求防水,向其介紹HRS唯一防水ZE064W系列供其參考,討論後將先以14PIN 先行提供樣品讓其參考"""
"863",9,"蔡坤庭(Justin)",11448,"全興創新","全興創新#方向盤","D","D",10,"2022-03-03","2022-03-04","""1.time：10:30 
2.Item+price： ZE05-4P-2H/ZE05-4S-HU/R/ZE05-2022SCF
3.Application+產業別：方向盤
4.Model:N/A
內容: 拜訪RD 柯'r, 此客戶為全興集團旗下成員之一，為全國最大專業方向盤製造廠,因汽車方向盤有越來越多功能鍵,需要電子控制板來控制,主要針對歐美市場,目前在尋找3A 4pin, 推薦ZE05-4P-2H,並說營此系列為車規產品,拉拔力可達 98N,將先提供2D圖檔來核對機構,可行後再申請樣品"""
"864",9,"蔡坤庭(Justin)",1730,"全士達-TP","全士達#Tuner","D","D",10,"2019-12-23","2022-05-16","""time: 13:40
items:FX2-32P-1.27DSL(71) 2400 pcs 在途
內容: 拜訪由Vanessa,針對目前:FX2-32P-1.27DSL(71) 五月共協調出 2480 pcs可出貨 ,但仍有2400 pcs 在途部分,交期會持續pull in 中, 再次告知此系列交期今年一樣不好,務必提早備料因應,關於Toray 公司 UL 認證issue,Vanessa表示已向客戶說明,但客戶還沒回應,所以Toray 公司 UL認證尚未被取消前, 請繼續照常出貨"""
"865",9,"蔡坤庭(Justin)",11405,"立德電線電纜","立德電線電纜#線材加工","D","D",10,"2021-10-01","2021-10-27","""time: 13:35
Application:汽車、機車線材
內容: 拜訪採購朱's,立德主要是生產車用線材, 針對汽機車市場,低電壓線材,若客戶需要含連接器打成半成品,它們也可以承做,因現場只有看到抽線機,無打端子機,推測應該是轉外包,朱's表示連接器都是客戶指定,都是使用local 胡璉 貿聯為多, 告知若有任何需求,我司可以協助尋料"""
"866",9,"蔡坤庭(Justin)",5313,"永彰機電CALSONIC-TP","永彰機電#GPS AUP","E","D",10,"2013-09-18","2022-02-24","Time: 15:30
1. Item + price：ZE05H-8DP-2H & ZE05-8DS-HU/R & ZE05-2022SCF
2. Application + 產業別： 車用
3. End User： JP
拜訪內容 : 
拜訪RD 魚秦傑, 提供ZE05H-8DP-2H & ZE05-8DS-HU/R & ZE05-2022SCF 5套樣品予其參考, 另介紹SEMITEC NTC, 魚先生表示.是由另外電子RD TOM負責,但他這星期休假.魚先生看了一下產品目錄,類似SEMITEC Eyelet 產品,目前公司是使用local產品, 會再將資料提供負責RD.下星期會再約訪"
"867",9,"蔡坤庭(Justin)",8097,"永盛-TP","永盛#車用電腦","E","E",10,"2015-09-30","2022-04-28","""1.Item：13:35 
2.Item+price： ZE064W/ZE05
3.Application+產業別： 車用 ECU  for 燈光控制，車門控制/ 汽車座椅
4.Model: NA
內容: 拜訪RD 經理 Tim, 此客戶主要產品為車用ECU 研發 for 任何車上所需的控制,初期是以維修為主,介紹 ZE064W 防水I/O  ZE05 小型化 w to b,拉拔力可達98N,也可當I/O使用, 將行提供ZE05-24DP-2H/ZE05-24DS-HU/R/ZE05-2022SCF 資料參考
Semitec: NTC & CRD 產品,因汽車座椅ECU, 目前所設定功能只有方向性,並無加熱功能,目前是無使用到"""
"868",9,"蔡坤庭(Justin)",11421,"永峻電業","永峻電業#線束廠","D","D",10,"2021-12-01","2021-12-08","""time:16:00
Application: 汽機車線束廠
內容: 拜訪胡經理,此客戶是宏佳騰線束供應廠商之一,主要市場為各類汽/ 機車,運動健身器材,目前多使用local:胡連 威力盛 駿品為主,很少使用到HRS,會中表示除HRS外,有任何需要協尋的料件,都可連絡我司來代為處理"""
"869",9,"蔡坤庭(Justin)",3598,"正峰工業-TP","正峰#","D","D",10,"2022-01-07","2022-01-07","""time:13:50
Applicaation: 電動工具
items: DF50/DF62/DF57
內如: 首次拜訪,拜訪採購徐課長,此客戶主要產品為電動工具及車用燈具,徐課表示,先前是以OEM代工為主,後續才有自己品牌(TALON),但還是以OEM占多數,電動工具機以電鑽及磨平機為主,連接器多使用ｗtoB為主,先前以JST為主,但目前都以替代料為主,向其介紹我司,除HRS外,我司也可提供非HRS及線材服務,HRS:介紹 DF50/DF62/DF57,下次想辦法約訪研發部門"""
"870",9,"蔡坤庭(Justin)",657,"巨豪實業ZEBEX-TP","巨豪實業#Z-2022","D","D",10,"2022-01-18","2022-05-09","""1.time：13:45。 
2.Item+price：DF40HC(2.5)-20DS-0.4V(51)/DF40C-20DP-0.4V(51)
3.Application+產業別： Counter Scanner
4.Model: Z-2022
5.PP時間：預計2022.6月、PP數量：20pcs。 
6.MP時間：預計2022.8月、MP數量：2K/lot、MP金額：NT:4.8萬
內容: 拜訪RD Hunter,提供先前所建議DF40HC(2.5)-20DS-0.4V(51)/DF40C-20DP-0.4V(51) 20 pcs 樣品供其測試.告知此系列目前交期需26~30 weeks,若量產在八月,務必在測試無誤後,盡速下單備料, 另外與採購kiki討論cable issue,因有一項是搖擺測試500g 要20萬次,告知我司與幾家協力廠商,都認為無法達成此測試,Kiki表示已有反映給上層,會再與客戶討論"""
"871",9,"蔡坤庭(Justin)",657,"巨豪實業ZEBEX-TP","巨豪#Z-4352","D","D",10,"2014-06-16","2021-10-14","""time: 10:40
items: DF12NC-20DS-0.5V/DF12NC(4.0)-20DP-0.5V
application: 2D Handheld scanners
project name: Z-4352
PP: 2021.12
MP:2022.03
FC: 1~3K/M amunt: NTD 3.9萬
內容: 拜訪RD Hunter, 追蹤DF12NC-20DS-0.5V/DF12NC(4.0)-20DP-0.5V測試狀況,目前是無問題,但得知有另一local 競爭者 承洧, 告知DF12 貴司另一機種是使用10 pin, 此系列貴司以有採用, 價格上一定會幫忙爭取,不用擔心
"""
"872",9,"蔡坤庭(Justin)",657,"巨豪實業ZEBEX-TP","巨豪 # 手持式POS","B","D",10,"2015-01-06","2022-04-22","""1.time：10:40。 
2.Item+price：USB TYPE A +10P10C 2000mm
3.Application+產業別：手持式 Scanner
4.Model:NA 
6.MP時間：預計2022.Q4、MP數量：1K/M、MP金額：NT:5萬
內容: 拜訪採購kiki,現又有第二條cable 需求,Type A + 10P10C phone jack 2000mm,與採購討論其規格,主要有一項是搖擺測試500g 要20萬次,此部分大朋認為太嚴苛無法承做,一般USB 標準大概是500g 200次即可,kiki 表示此規格是公司既有資料都如此,先前的線材廠商是否有作此測試也無從查核,因此希望先以我們的規格送樣,由它們實際測試品質狀況"""
"873",9,"蔡坤庭(Justin)",657,"巨豪實業ZEBEX-TP","巨豪實業#POS","A","D",10,"2013-01-09","2022-06-07","""time:14:00
items:DF12NB(3.0)-10DP-0.5V(51)/ DF12NB(3.0)-10DS-0.5V(51) 
application: POS
已量產
內容: 拜訪採購Kiki針對2022新訂單DF12NB(3.0)-10DP-0.5V(51)/ DF12NB(3.0)-10DS-0.5V(51)9K套交期協調,因Kiki是新人4月剛接手,再次告知此系列交期仍未好轉,務必還是要提早下單備料, 此9K訂單客戶8月:3K 9月:3K 10月:3K 此部分雖非常困難,會再與HRS協調
"""
"874",9,"蔡坤庭(Justin)",11404,"巨艾","巨艾#JB01","D","D",10,"2021-10-01","2022-05-13","""time:15:40
items:FH52-12S-1SH/FH28-40S-0.5SH(05)
Application: month board for IPC NB
Project:JB01
PP: 2021.12
MP時間：預計2022. 10月、MP數量：1K/lot、MP金額：NT 6.2萬。
內容: 拜訪sourcer Joy,RD Hailey, 確認目前此案進度,Hailey表示上次測試硬體是沒問題,但韌體還在與客戶調教中,因此還會需要一次test run 100 sets,客戶表示此次若無法提供樣品,客戶可下單購買100 pcs,因此量產預計會再延至10月, 告知目前交期HRS 24~28 weeks,務必提早下單"""
"875",9,"蔡坤庭(Justin)",11452,"台灣山葉","台灣山葉#電動機車","D","D",10,"2022-03-08","2022-03-09","""time: 15:20
Application: 電動機車
內容:拜訪RD 黃琮文, 針對電動機車瞭解目前山葉機車走向,第一代EC-05 是由gogoro代工，車子採用Gogoro S2架構,從馬達、電池、前後懸吊、車架、燈具及基本骨架都採用Gogoro的,只有外型設計由日本山葉設計.今年剛推出EMF,也是採用Gogoro電池系統,但不再給gogoro代工,將自行生產,但黃'r表示,台灣山葉研發三部將專注電動機車研發,未來會朝向100%自主研發"""
"876",9,"蔡坤庭(Justin)",11422,"以盛","以盛#","D","D",10,"2021-12-09","2021-12-10","""time:10:20
items: HR10A-7P-6S(73)
Application: 自動控制設備
PP:2022.03
MP:2022.05
FC:50 pcs/lot amount:7.5萬
內容:(新客戶)拜訪Bill經理,此客戶主要幫業主設計自動化設備設計,此次的案子是機器視覺整合for 五金零件檢測, 設備上將架設3組FA camera, 需要cable 端,告知我司可提供此cable, 會後bill會把此3組pin define 提供給我司評估,此外,告知HR10A交期非常不好,務必提早備料.另外,介紹okaya SPD LV series,用AC100V以下的電源使用SPD,且為接線型態，故可簡單的安裝到產品上, 可承受500次突波,來保護自身的產品,bill表示會納入參考"""
"877",9,"蔡坤庭(Justin)",8096,"主向位-TP","主向位#TBA","E","E",10,"2019-10-17","2022-04-12","""1.time：14:00
2.Item+price：IX61G-A-10P/ IX30G-A-10S-CV(7.0)
3.Application+產業別：CPE Switch/PoE Switch
4.Model:  N/A
內容: 拜訪RD 副理Andy提供上次所介紹下世代RJ45--- IX series,提供IX61G-A-10P/ IX30G-A-10S-CV(7.0) 3 sets 供其測試, 並說明此次所提供的plug端是IDC type,如同RJ45方式組裝,便利性佳,副理表示會找機會測試一下,可運用在小型的PoE switch."""
"878",9,"蔡坤庭(Justin)",3493,"世益電子-TP","世益#HUD","E","E",10,"2015-09-23","2021-10-27","""time: 15:40
items: FH35C-31S-0.3SHW(50)
Application: HUD
Project: N/A
內容: 拜訪sourcer Joyce,提供 FH35C-31S-0.3SHW(50) 20 pcs 樣品,運用在HUD panel上,主要是後裝市場為主, 向其說明介紹HRS FH35C上下皆點特性,與Local 差異,Joyce 請我司提供價格, 會評估在後續機種使用"""
"879",9,"蔡坤庭(Justin)",11456,"天虹科技","天虹科技#","D","D",10,"2022-03-15","2022-05-05","""Time:13:50
items: IX61G-A-10P/ IX30G-A-10S-CV(7.0)
Project no: N/A
Application: PVD 半導體設備
內容:拜訪RD 副處長 Thomas,提供上次所介紹 IX61G-A-10P/ IX30G-A-10S-CV(7.0)樣品2 sets供其測試,並再說明此次系列plug端是IDC type,符合客戶需求,且可抗雜訊.傳輸速度高速傳輸Cat.5e (1Gbps) and Cat.6A(10Gbps)且有A/Bkey可選用,且小型化可用於訊號I/O使用
另外, 因他們有使用東方馬達,馬達上訊號現有使用JST, Thomas 向我司詢問 J11DF-06V-KY/SF1F-002GC-P0.6 料件,此部分會再向上睿協尋"""
"880",9,"蔡坤庭(Justin)",10732,"及至微-TP","及至微#微型投影儀","E","E",10,"2019-11-05","2022-02-25","""1.time：14:10。 
2.Item+price：BM22-4S-V(51)/BM22L-4P-V(51)/ FH34SRJ-24S-0.5SH
3.Application+產業別：pico project
4.Model: NA
5.PP時間：預計2022.3月、PP數量：50pcs。 
6.MP時間：預計2022.6月、MP數量: 5K/M、MP金額：NT:10.2萬
內容:拜訪Alber, 此case 新增switch board 需要FPC 24 pin, 推薦此FH34SRJ-24S-0.5SH ,向其介紹上下接點特點,先前此部分是使用Local,將申請20 pcs 樣品供其測試,價格部分請提出目標價,會極力爭取"""
"881",9,"蔡坤庭(Justin)",10732,"及至微-TP","及至微#HD2020","E","E",10,"2019-12-01","2021-12-21","""time:15:10
items: FH28D-20S-0.5SH(05) 
Application ：LiDAR
Model named ： HD2020
M/P:2022.Q2 
MP時間：預計2022.Q2、MP數量：2K、MP金額：NT4萬
內容: 拜訪RD Elvis, 確認先前小批量6K 狀況, 目前已有開始測試,因運用在車聯網上, 因此測試時間應該會到農曆年後,才會有結果,確定此料FH28 會使用,不會變動,另外,與Elvis 談到cable issue, 向表示若有cable 需求 我司亦可提供服務,"""
"882",9,"蔡坤庭(Justin)",11470,"友聯車材","友聯車材#","D","D",10,"2022-03-31","2022-04-01","""1.time：14:10
2.Item+price：ZE05/GT25 series
3.Application+產業別：汽車座椅
內容: 新客戶 / 拜訪RD 經理 張'r,此公司是台灣最大專業汽車座椅設計製造公司, 除台灣外,在中國福州、廣州及杭州皆有工廠,現在主駕座椅以6向為主,特殊是背部按摩及座椅加熱,但控制座椅ECU 友聯目前並無研發,主要是群瑜設計提供,友聯主要是座椅機構設計(骨架彈簧),但未來或許會朝向自主研發ECU,向其介紹車用W to B /ZE05/GT25 series. 及Semitec NTC."""
"883",9,"蔡坤庭(Justin)",11401,"元泰發","元泰發#","D","D",10,"2021-10-15","2022-03-10","""time: 15:25
items: DF22-3S-7.92C/ DF22L-3S-7.92C / DF22-1416SCFA
application: E lawn mower
enduser:zucchetti robot (Italy)
6.MP時間：預計2022.9月、MP數量：3K/lot、MP金額：NT:4.5萬
內容:拜訪sourcer 蕭'r, 先前所提供的樣品,客戶已送去義大利測試,但zucchetti robotz反映, 端子為何是金的?原本是鍍錫.向蕭'r說明,因HRS於去年就有宣告,此系列鍍席端子將EOL,只會提供鍍金端子,其中原因是因為此系列主要for大電流,採用鍍金較穩定,並提供HRS通知書,讓其向其義大利客戶說明,並告知此系列交期至少半年以上,務必提早下單"""
"884",9,"蔡坤庭(Justin)",3543,"中興保全SECOM-TP","NTS0060","C","D",10,"2021-08-01","2021-10-06","""Time: 15:50
items: DF40C-70DP-0.4V(51) / DF40C(2.0)-70DS-0.4V(51) 
model: NTS0060
Application：NTS ( 資料收集器)
PP：2021.Q4
MP：2022Q1
The forecast：1K/M Amount: NTD 4萬
內容:拜訪  RD 高世璋.追蹤先前所提供DF40C-70DP-0.4V(51) / DF40C(2.0)-70DS-0.4V(51) 樣品自製4G模組測試裝況, 高'r 表示因目前疫情影響, IC及相關主動元件都缺貨裝況下,此case 暫時先停止"""
"885",9,"蔡坤庭(Justin)",35,"中國端子MEGOTONE-TP","中國端子#","D","D",10,"2013-01-08","2022-04-01","""time: 15:15
items:FH52K-50S-0.5SH
Application: Dashboard 
PP: 2022.11
MP:2023.01  數量:3/lot 金額:9萬 
內容:拜訪RD Step,針對會用到TFT panel的儀表板,目前有一新案在規劃,告知貴司先前曾有使用過FH28 series, 此次向其介紹下一代FH52K series,屬車規可達 125度,所以可放心使用,價格部分我司會盡力爭取符合貴司目標價,RD表示目前只是在初步階段,因此還不能透漏太多客戶訊息,會後會先把FH52K資料2D圖檔提供給RD去評估,會再持續追鐘此案"""
"886",9,"蔡坤庭(Justin)",10001,"中國電子-TP","中國電子#事務機","D","D",10,"2017-08-02","2021-11-22","""time: 16:10
items: DF51/DF51K/DF62/ OKAYA SPD
Application:印刷事務機
內容:首次拜訪,經陵裕林總介紹採購Kimy, 主要產品為高階印刷事務機,經kimy介紹相關周邊產品, 連接器部份多使用w to b, 目前多使用國產瀚荃為主,主要是交期短及MPQ不用很多,向其介紹代鎖扣 w to b DF51/DF51K,另外重點是推展okaya SPD LV series,用AC100V以下的電源使用SPD, 可承受500次突波,來保護自身的產品, Kimy表示會後會把此份資料給高層評估"""
"887",9,"蔡坤庭(Justin)",11245,"大瓏","大瓏#","E","E",10,"2020-08-14","2022-04-19","""1.time：13:45
2.Item+price：Semitec 503FT-ZM-40239
3.Application+產業別：骨頭內視鏡
內容:拜訪RD Joker, 討論semitec issue,經與Semitec 確認, 目前Semitec 最小為0.6*0.3mm, 無 murata 0.4*0.2mm SMD type,另外  對於所選364FT1005A5P,此料是無附導線,須由自行焊入,建議使用有附導線之503FT-ZM-40239,並當下提供RT資料,但Joker表示,本以為FT是 SMD type,若是線材樣式,就不考慮,因不適合此case,目前所使用NTC 是打在板子上,來監測若過熱時,因此內視鏡是侵入性,能發出警告訊號"""
"888",9,"蔡坤庭(Justin)",11245,"大瓏","大瓏#Goldilocks","D","D",10,"2022-04-27","2022-05-31","""1.Item：13:45 
2.Item+price：DF59M-3032PCF
3.Application+產業別： 醫療設備  電燒刀
4.Model: Goldilocks
5.PP時間：預計2022.9月、PP數量：50pcs。 
6.MP時間：預計2023.Q1月、MP數量：10K/M、MP金額：
內容: 拜訪RD Joker & 採購Jake,確認目前進度,先針對先前所提供的spec/2D/3D圖檔,在機構設計上是無問題,與美國客戶Medtronic 在外觀上還在修正討論,等確定開案後會再申請正式樣品測試,告知此料為客製料,交期上務必注意"""
"889",9,"蔡坤庭(Justin)",3686,"大賀OHGA-TP","大賀#VITOM3","D","D",10,"2022-03-17","2022-05-03","""1.time：15:15。 
2.Item+price： DF58-3P-1.2V/ DF58-3S-1.2C/DF58-2830SCF/DF40C-10DS-0.4V(51)/ FWT-CTA(1000)
3.Application+產業別：監測血壓
4.Model:VITOM3
5.PP時間：預計2022. 10月、PP數量：20pcs。 
6.MP時間：預計2023 Q1月、MP數量: 1K/lot、MP金額：NT:15.5萬
內容: 拜訪sourcer Hong, 提供DF58-3P-1.2V/ DF58-3S-1.2C/DF58-2830SCF/DF40C-10DS-0.4V(51) 樣品5sets供其測試,至於 FWT-CTA(1000) 料件,告知此料為type C to USB A cable,經與敦泰協商好,待整機組裝好.由再行提供測試即可."""
"890",9,"蔡坤庭(Justin)",1611,"大朋電子-TP","大朋#線材","C","D",10,"2021-09-15","2022-06-07","""1.time：15:40。 
2.Item+price：DF13-2S-1.25C /DF13-2630SCF
3.Application+產業別：雷射二極體module
4.Model:N/A
5.PP時間：預計2022.5月、PP數量：10 pcs。 
6.MP時間：預計2023.11月、MP數量：2K/M、MP金額：NT: 3萬
內容: 拜訪Kevin, 針對華信光電提出此 DF13-2S-1.25C替代料線材,月底急需1.5K急單Issue,Kevin表示替代料是無問題可以承做,只是怕大陸運回台灣目前航班較不穩,此部分會先告知華信, 此替代料交請kevin 重新報價及提供承認書 """
"891",9,"蔡坤庭(Justin)",1182,"三久-TP","三久#太陽能熱水器 / 穀物乾燥機","E","E",10,"2016-12-28","2022-02-23","""time:10:30
items: DF50/DF51K/DF22/ semitec
Application: 太陽能熱水器 / 穀物乾燥機
內容: 前往總公司霧峰,首次拜訪 sourcer 林's & RD 歐'r,在設計基板上.都使用W to B為主,因無空間限制,都還是以pitch:2.5 or 2mm 為主, 除local 外,進口品牌以 JST & Molex 為較多,soucer 有抱怨除交期很差外,MOQ 的數量也是問題之一, 所以慢慢將淘汰此兩家產品,因HRS產品客戶從未使用過,介紹w to B  帶鎖扣DF51K/DF50 power :DF22,並強調我司可一併連同harness交貨,統一窗口解決,另外介紹Semitec產品, RD 歐'r表示它們產品不會使用NTC, 太陽能熱水器設計使採機械式原理,如大同電鍋,穀物乾燥機是採用光敏電阻設計,不用熱敏電阻, 得知大里新廠,有另一研發張經理,後續將安排拜訪"""
